Datum;Stromverbrauch [kW];Temperatur [°C];Luftfeuchtigkeit [% r.F.];Globalstrahlung [W/m²]
02.10.2022 02:45;1245;14,5;75;0
02.10.2022 03:00;1240;14,45;74,5;0
02.10.2022 03:15;1225;14,4;74;0
02.10.2022 03:30;1220;14,35;72,5;0
02.10.2022 03:45;1235;14,3;71;0
02.10.2022 04:00;1240;14,1;73;0
02.10.2022 04:15;1230;13,9;75;0
02.10.2022 04:30;1215;13,85;74,5;0
02.10.2022 04:45;1215;13,8;74;0
02.10.2022 05:00;1230;13,7;74,5;0
02.10.2022 05:15;1225;13,6;75;0
02.10.2022 05:30;1220;13,5;74;0
02.10.2022 05:45;1220;13,4;73;0
02.10.2022 06:00;1215;13,5;71;3,5
02.10.2022 06:15;1225;13,6;69;7
02.10.2022 06:30;1215;13,6;69;37,5
02.10.2022 06:45;1220;13,6;69;68
02.10.2022 07:00;1205;13,9;68;99
02.10.2022 07:15;1205;14,2;67;130
02.10.2022 07:30;1215;14,5;66,5;150
02.10.2022 07:45;1215;14,8;66;170
02.10.2022 08:00;1210;15,1;65,5;150
02.10.2022 08:15;1200;15,4;65;130
02.10.2022 08:30;1210;15,55;66,5;235,5
02.10.2022 08:45;1210;15,7;68;341
02.10.2022 09:00;1200;15,55;70;358
02.10.2022 09:15;1200;15,4;72;375
02.10.2022 09:30;1205;15,25;73;303,5
02.10.2022 09:45;1205;15,1;74;232
02.10.2022 10:00;1215;15,25;74;358
02.10.2022 10:15;1215;15,4;74;484
02.10.2022 10:30;1205;15,8;71,5;477
02.10.2022 10:45;1195;16,2;69;470
02.10.2022 11:00;1190;16,4;68;412
02.10.2022 11:15;1205;16,6;67;354
02.10.2022 11:30;1205;16,6;67;385
02.10.2022 11:45;1210;16,6;67;416
02.10.2022 12:00;1200;16,65;67;460
02.10.2022 12:15;1195;16,7;67;504
02.10.2022 12:30;1200;16,5;69;521,5
02.10.2022 12:45;1200;16,3;71;539
02.10.2022 13:00;1205;16,45;70,5;573
02.10.2022 13:15;1200;16,6;70;607
02.10.2022 13:30;1190;16,25;71;463,5
02.10.2022 13:45;1200;15,9;72;320
02.10.2022 14:00;1195;15,55;74,5;296,5
02.10.2022 14:15;1200;15,2;77;273
02.10.2022 14:30;1190;14,95;78,5;296,5
02.10.2022 14:45;1190;14,7;80;320
02.10.2022 15:00;1190;14,6;81;327
02.10.2022 15:15;1205;14,5;82;334
02.10.2022 15:30;1195;14,5;82;225
02.10.2022 15:45;1195;14,5;82;116
02.10.2022 16:00;1195;14,4;82,5;170,5
02.10.2022 16:15;1205;14,3;83;225
02.10.2022 16:30;1220;14,2;83,5;153,5
02.10.2022 16:45;1220;14,1;84;82
02.10.2022 17:00;1215;14;85;58
02.10.2022 17:15;1205;13,9;86;34
02.10.2022 17:30;1210;13,8;87;20,5
02.10.2022 17:45;1220;13,7;88;7
02.10.2022 18:00;1225;13,7;87;3,5
02.10.2022 18:15;1230;13,7;86;0
02.10.2022 18:30;1230;13,7;85,5;0
02.10.2022 18:45;1220;13,7;85;0
02.10.2022 19:00;1240;13,65;86;0
02.10.2022 19:15;1230;13,6;87;0
02.10.2022 19:30;1240;13,7;85,5;0
02.10.2022 19:45;1230;13,8;84;0
02.10.2022 20:00;1225;13,8;84;0
02.10.2022 20:15;1225;13,8;84;0
02.10.2022 20:30;1225;13,9;83;0
02.10.2022 20:45;1230;14;82;0
02.10.2022 21:00;1215;14,05;81,5;0
02.10.2022 21:15;1215;14,1;81;0
02.10.2022 21:30;1210;14,05;82;0
02.10.2022 21:45;1235;14;83;0
02.10.2022 22:00;1225;13,95;83;0
02.10.2022 22:15;1205;13,9;83;0
02.10.2022 22:30;1205;13,85;83,5;0
02.10.2022 22:45;1215;13,8;84;0
02.10.2022 23:00;1225;13,75;83,5;0
02.10.2022 23:15;1215;13,7;83;0
02.10.2022 23:30;1205;13,6;83,5;0
02.10.2022 23:45;1210;13,5;84;0
03.10.2022 00:00;1215;13,4;84;0
03.10.2022 00:15;1230;13,3;84;0
03.10.2022 00:30;1215;13,2;83,5;0
03.10.2022 00:45;1195;13,1;83;0
03.10.2022 01:00;1205;13,1;83;0
03.10.2022 01:15;1220;13,1;83;0
03.10.2022 01:30;1220;13,05;83;0
03.10.2022 01:45;1220;13;83;0
03.10.2022 02:00;1200;13;82,5;0
03.10.2022 02:15;1205;13;82;0
03.10.2022 02:30;1215;13,05;81;0
03.10.2022 02:45;1205;13,1;80;0
03.10.2022 03:00;1205;13,1;79,5;0
03.10.2022 03:15;1205;13,1;79;0
03.10.2022 03:30;1200;13,15;77,5;0
03.10.2022 03:45;1200;13,2;76;0
03.10.2022 04:00;1210;13,1;76,5;0
03.10.2022 04:15;1205;13;77;0
03.10.2022 04:30;1195;13,05;76;0
03.10.2022 04:45;1195;13,1;75;0
03.10.2022 05:00;1190;13,05;75,5;0
03.10.2022 05:15;1200;13;76;0
03.10.2022 05:30;1200;12,95;75,5;0
03.10.2022 05:45;1200;12,9;75;0
03.10.2022 06:00;1195;12,85;74;0
03.10.2022 06:15;1195;12,8;73;0
03.10.2022 06:30;1205;12,85;72,5;7
03.10.2022 06:45;1210;12,9;72;14
03.10.2022 07:00;1200;13;71;24
03.10.2022 07:15;1200;13,1;70;34
03.10.2022 07:30;1205;13,25;69,5;37,5
03.10.2022 07:45;1225;13,4;69;41
03.10.2022 08:00;1230;13,65;66,5;71,5
03.10.2022 08:15;1195;13,9;64;102
03.10.2022 08:30;1200;14,05;62,5;170,5
03.10.2022 08:45;1220;14,2;61;239
03.10.2022 09:00;1220;14,35;60;198
03.10.2022 09:15;1205;14,5;59;157
03.10.2022 09:30;1215;14,65;57,5;204,5
03.10.2022 09:45;1230;14,8;56;252
03.10.2022 10:00;1235;14,95;55;252
03.10.2022 10:15;1245;15,1;54;252
03.10.2022 10:30;1260;15,2;53;235
03.10.2022 10:45;1275;15,3;52;218
03.10.2022 11:00;1285;15,5;51,5;184
03.10.2022 11:15;1275;15,7;51;150
03.10.2022 11:30;1270;15,85;50;116
03.10.2022 11:45;1265;16;49;82
03.10.2022 12:00;1280;16,1;48;75
03.10.2022 12:15;1275;16,2;47;68
03.10.2022 12:30;1270;16,3;47,5;75
03.10.2022 12:45;1285;16,4;48;82
03.10.2022 13:00;1275;16,25;49,5;78,5
03.10.2022 13:15;1260;16,1;51;75
03.10.2022 13:30;1250;16,1;51;65
03.10.2022 13:45;1250;16,1;51;55
03.10.2022 14:00;1245;16,3;50;41
03.10.2022 14:15;1255;16,5;49;27
03.10.2022 14:30;1245;16,55;47,5;27
03.10.2022 14:45;1270;16,6;46;27
03.10.2022 15:00;1305;16,2;49;23,5
03.10.2022 15:15;1330;15,8;52;20
03.10.2022 15:30;1325;15,6;53,5;17
03.10.2022 15:45;1315;15,4;55;14
03.10.2022 16:00;1325;15,25;57,5;14
03.10.2022 16:15;1325;15,1;60;14
03.10.2022 16:30;1330;15,25;57,5;10,5
03.10.2022 16:45;1325;15,4;55;7
03.10.2022 17:00;1320;14,95;59,5;7
03.10.2022 17:15;1330;14,5;64;7
03.10.2022 17:30;1360;14,35;63;3,5
03.10.2022 17:45;1365;14,2;62;0
03.10.2022 18:00;1360;14,05;62;0
03.10.2022 18:15;1365;13,9;62;0
03.10.2022 18:30;1390;13,8;63,5;0
03.10.2022 18:45;1390;13,7;65;0
03.10.2022 19:00;1385;13,65;66;0
03.10.2022 19:15;1375;13,6;67;0
03.10.2022 19:30;1375;13,7;66;0
03.10.2022 19:45;1385;13,8;65;0
03.10.2022 20:00;1370;13,85;64,5;0
03.10.2022 20:15;1370;13,9;64;0
03.10.2022 20:30;1370;13,85;63,5;0
03.10.2022 20:45;1390;13,8;63;0
03.10.2022 21:00;1385;13,9;62,5;0
03.10.2022 21:15;1365;14;62;0
03.10.2022 21:30;1365;14,05;61,5;0
03.10.2022 21:45;1370;14,1;61;0
03.10.2022 22:00;1365;14,1;61;0
03.10.2022 22:15;1365;14,1;61;0
03.10.2022 22:30;1350;14,1;60,5;0
03.10.2022 22:45;1350;14,1;60;0
03.10.2022 23:00;1345;13,9;61,5;0
03.10.2022 23:15;1350;13,7;63;0
03.10.2022 23:30;1340;13,7;63,5;0
03.10.2022 23:45;1350;13,7;64;0
04.10.2022 00:00;1330;13,55;65;0
04.10.2022 00:15;1330;13,4;66;0
04.10.2022 00:30;1325;13,2;67,5;0
04.10.2022 00:45;1330;13;69;0
04.10.2022 01:00;1330;12,95;69;0
04.10.2022 01:15;1335;12,9;69;0
04.10.2022 01:30;1335;12,8;69,5;0
04.10.2022 01:45;1320;12,7;70;0
04.10.2022 02:00;1330;12,7;70,5;0
04.10.2022 02:15;1325;12,7;71;0
04.10.2022 02:30;1315;12,8;70;0
04.10.2022 02:45;1320;12,9;69;0
04.10.2022 03:00;1315;12,8;69,5;0
04.10.2022 03:15;1310;12,7;70;0
04.10.2022 03:30;1320;12,65;70;0
04.10.2022 03:45;1305;12,6;70;0
04.10.2022 04:00;1315;12,6;70;0
04.10.2022 04:15;1290;12,6;70;0
04.10.2022 04:30;1300;12,55;70;0
04.10.2022 04:45;1300;12,5;70;0
04.10.2022 05:00;1310;12,55;70;0
04.10.2022 05:15;1300;12,6;70;0
04.10.2022 05:30;1310;12,55;70,5;0
04.10.2022 05:45;1305;12,5;71;0
04.10.2022 06:00;1310;12,5;71;0
04.10.2022 06:15;1305;12,5;71;0
04.10.2022 06:30;1320;12,55;71;3,5
04.10.2022 06:45;1315;12,6;71;7
04.10.2022 07:00;1305;12,6;71;13,5
04.10.2022 07:15;1315;12,6;71;20
04.10.2022 07:30;1315;12,65;71;44
04.10.2022 07:45;1315;12,7;71;68
04.10.2022 08:00;1330;12,8;71;109
04.10.2022 08:15;1310;12,9;71;150
04.10.2022 08:30;1320;13;70,5;163,5
04.10.2022 08:45;1325;13,1;70;177
04.10.2022 09:00;1325;13,4;69;180,5
04.10.2022 09:15;1335;13,7;68;184
04.10.2022 09:30;1360;13,95;67;187,5
04.10.2022 09:45;1345;14,2;66;191
04.10.2022 10:00;1345;14,25;66;184
04.10.2022 10:15;1355;14,3;66;177
04.10.2022 10:30;1350;14,55;65;187,5
04.10.2022 10:45;1365;14,8;64;198
04.10.2022 11:00;1365;15;63,5;191
04.10.2022 11:15;1380;15,2;63;184
04.10.2022 11:30;1375;15,4;62,5;184
04.10.2022 11:45;1380;15,6;62;184
04.10.2022 12:00;1370;15,6;62;157
04.10.2022 12:15;1390;15,6;62;130
04.10.2022 12:30;1410;16,05;60,5;157
04.10.2022 12:45;1385;16,5;59;184
04.10.2022 13:00;1390;16,55;58,5;170,5
04.10.2022 13:15;1395;16,6;58;157
04.10.2022 13:30;1410;16,8;57;116
04.10.2022 13:45;1395;17;56;75
04.10.2022 14:00;1400;17,15;55;61,5
04.10.2022 14:15;1405;17,3;54;48
04.10.2022 14:30;1405;17,25;54,5;92
04.10.2022 14:45;1390;17,2;55;136
04.10.2022 15:00;1390;17,35;53;112,5
04.10.2022 15:15;1405;17,5;51;89
04.10.2022 15:30;1400;17,6;50,5;92
04.10.2022 15:45;1405;17,7;50;95
04.10.2022 16:00;1400;17,5;50,5;81,5
04.10.2022 16:15;1395;17,3;51;68
04.10.2022 16:30;1385;17,2;50,5;47,5
04.10.2022 16:45;1405;17,1;50;27
04.10.2022 17:00;1395;17,05;51;17
04.10.2022 17:15;1405;17;52;7
04.10.2022 17:30;1400;16,95;52,5;3,5
04.10.2022 17:45;1390;16,9;53;0
04.10.2022 18:00;1375;16,7;54;0
04.10.2022 18:15;1375;16,5;55;0
04.10.2022 18:30;1385;16,2;56,5;0
04.10.2022 18:45;1375;15,9;58;0
04.10.2022 19:00;1365;15,55;60,5;0
04.10.2022 19:15;1355;15,2;63;0
04.10.2022 19:30;1355;14,7;67;0
04.10.2022 19:45;1360;14,2;71;0
04.10.2022 20:00;1345;13,75;73;0
04.10.2022 20:15;1350;13,3;75;0
04.10.2022 20:30;1375;13;77;0
04.10.2022 20:45;1365;12,7;79;0
04.10.2022 21:00;1365;12,4;79,5;0
04.10.2022 21:15;1360;12,1;80;0
04.10.2022 21:30;1350;11,9;81;0
04.10.2022 21:45;1345;11,7;82;0
04.10.2022 22:00;1350;11,55;82;0
04.10.2022 22:15;1350;11,4;82;0
04.10.2022 22:30;1360;11,35;82;0
04.10.2022 22:45;1365;11,3;82;0
04.10.2022 23:00;1360;11,05;82,5;0
04.10.2022 23:15;1360;10,8;83;0
04.10.2022 23:30;1355;10,6;84;0
04.10.2022 23:45;1365;10,4;85;0
05.10.2022 00:00;1375;10,3;85;0
05.10.2022 00:15;1370;10,2;85;0
05.10.2022 00:30;1370;10,1;85;0
05.10.2022 00:45;1360;10;85;0
05.10.2022 01:00;1345;9,95;85;0
05.10.2022 01:15;1355;9,9;85;0
05.10.2022 01:30;1345;9,8;85;0
05.10.2022 01:45;1345;9,7;85;0
05.10.2022 02:00;1325;9,65;85;0
05.10.2022 02:15;1330;9,6;85;0
05.10.2022 02:30;1330;9,6;85;0
05.10.2022 02:45;1330;9,6;85;0
05.10.2022 03:00;1330;9,7;84,5;0
05.10.2022 03:15;1320;9,8;84;0
05.10.2022 03:30;1325;9,65;84;0
05.10.2022 03:45;1320;9,5;84;0
05.10.2022 04:00;1325;9,3;84,5;0
05.10.2022 04:15;1305;9,1;85;0
05.10.2022 04:30;1305;8,95;85;0
05.10.2022 04:45;1305;8,8;85;0
05.10.2022 05:00;1305;8,85;85;0
05.10.2022 05:15;1305;8,9;85;0
05.10.2022 05:30;1310;8,9;85;0
05.10.2022 05:45;1295;8,9;85;0
05.10.2022 06:00;1305;8,85;85;0
05.10.2022 06:15;1305;8,8;85;0
05.10.2022 06:30;1310;8,9;84,5;0
05.10.2022 06:45;1305;9;84;0
05.10.2022 07:00;1305;9,1;83,5;10
05.10.2022 07:15;1300;9,2;83;20
05.10.2022 07:30;1315;9,1;82,5;37,5
05.10.2022 07:45;1310;9;82;55
05.10.2022 08:00;1320;9,35;80,5;58
05.10.2022 08:15;1325;9,7;79;61
05.10.2022 08:30;1340;10,3;77;61
05.10.2022 08:45;1340;10,9;75;61
05.10.2022 09:00;1350;11,45;73;64,5
05.10.2022 09:15;1345;12;71;68
05.10.2022 09:30;1340;12,45;69,5;68
05.10.2022 09:45;1350;12,9;68;68
05.10.2022 10:00;1355;13,6;66,5;75
05.10.2022 10:15;1345;14,3;65;82
05.10.2022 10:30;1340;14,85;63,5;116
05.10.2022 10:45;1370;15,4;62;150
05.10.2022 11:00;1360;15,6;61,5;129,5
05.10.2022 11:15;1355;15,8;61;109
05.10.2022 11:30;1355;16,25;60,5;85
05.10.2022 11:45;1350;16,7;60;61
05.10.2022 12:00;1355;17,2;59,5;61
05.10.2022 12:15;1365;17,7;59;61
05.10.2022 12:30;1350;18,15;57,5;51
05.10.2022 12:45;1350;18,6;56;41
05.10.2022 13:00;1340;19;55;54,5
05.10.2022 13:15;1350;19,4;54;68
05.10.2022 13:30;1340;19,55;54;58
05.10.2022 13:45;1335;19,7;54;48
05.10.2022 14:00;1320;19,8;54;58
05.10.2022 14:15;1345;19,9;54;68
05.10.2022 14:30;1355;19,9;55;58
05.10.2022 14:45;1350;19,9;56;48
05.10.2022 15:00;1355;20,1;55,5;44,5
05.10.2022 15:15;1360;20,3;55;41
05.10.2022 15:30;1350;20,1;56;37,5
05.10.2022 15:45;1355;19,9;57;34
05.10.2022 16:00;1370;19,8;58;24
05.10.2022 16:15;1365;19,7;59;14
05.10.2022 16:30;1370;19,5;60;10,5
05.10.2022 16:45;1350;19,3;61;7
05.10.2022 17:00;1360;19,05;62;7
05.10.2022 17:15;1360;18,8;63;7
05.10.2022 17:30;1370;18,55;64;3,5
05.10.2022 17:45;1365;18,3;65;0
05.10.2022 18:00;1355;18,1;65,5;0
05.10.2022 18:15;1370;17,9;66;0
05.10.2022 18:30;1380;17,7;67;0
05.10.2022 18:45;1375;17,5;68;0
05.10.2022 19:00;1375;17,35;68,5;0
05.10.2022 19:15;1360;17,2;69;0
05.10.2022 19:30;1365;17;69,5;0
05.10.2022 19:45;1370;16,8;70;0
05.10.2022 20:00;1370;16,6;70;0
05.10.2022 20:15;1350;16,4;70;0
05.10.2022 20:30;1345;16,3;70,5;0
05.10.2022 20:45;1350;16,2;71;0
05.10.2022 21:00;1345;16;72;0
05.10.2022 21:15;1340;15,8;73;0
05.10.2022 21:30;1335;15,65;73,5;0
05.10.2022 21:45;1335;15,5;74;0
05.10.2022 22:00;1345;15,4;74;0
05.10.2022 22:15;1345;15,3;74;0
05.10.2022 22:30;1350;15,15;75;0
05.10.2022 22:45;1355;15;76;0
05.10.2022 23:00;1355;14,85;77;0
05.10.2022 23:15;1340;14,7;78;0
05.10.2022 23:30;1335;14,55;78,5;0
05.10.2022 23:45;1320;14,4;79;0
06.10.2022 00:00;1320;14,25;79,5;0
06.10.2022 00:15;1330;14,1;80;0
06.10.2022 00:30;1320;14;80,5;0
06.10.2022 00:45;1325;13,9;81;0
06.10.2022 01:00;1320;13,7;82;0
06.10.2022 01:15;1305;13,5;83;0
06.10.2022 01:30;1315;13,4;83,5;0
06.10.2022 01:45;1315;13,3;84;0
06.10.2022 02:00;1320;13,15;84,5;0
06.10.2022 02:15;1310;13;85;0
06.10.2022 02:30;1315;12,75;85,5;0
06.10.2022 02:45;1320;12,5;86;0
06.10.2022 03:00;1300;12,5;86;0
06.10.2022 03:15;1305;12,5;86;0
06.10.2022 03:30;1300;12,25;87;0
06.10.2022 03:45;1310;12;88;0
06.10.2022 04:00;1300;12;88,5;0
06.10.2022 04:15;1300;12;89;0
06.10.2022 04:30;1295;11,9;89;0
06.10.2022 04:45;1290;11,8;89;0
06.10.2022 05:00;1290;11,65;89;0
06.10.2022 05:15;1290;11,5;89;0
06.10.2022 05:30;1295;11,45;89;0
06.10.2022 05:45;1280;11,4;89;0
06.10.2022 06:00;1285;11,5;88,5;0
06.10.2022 06:15;1280;11,6;88;0
06.10.2022 06:30;1285;11,6;88;3,5
06.10.2022 06:45;1280;11,6;88;7
06.10.2022 07:00;1270;11,55;88,5;17
06.10.2022 07:15;1265;11,5;89;27
06.10.2022 07:30;1265;11,75;87,5;30,5
06.10.2022 07:45;1270;12;86;34
06.10.2022 08:00;1280;12,4;84,5;51
06.10.2022 08:15;1280;12,8;83;68
06.10.2022 08:30;1275;13,5;80;81,5
06.10.2022 08:45;1275;14,2;77;95
06.10.2022 09:00;1280;14,95;74,5;105,5
06.10.2022 09:15;1290;15,7;72;116
06.10.2022 09:30;1295;16,5;69,5;140
06.10.2022 09:45;1305;17,3;67;164
06.10.2022 10:00;1295;18,85;60;143,5
06.10.2022 10:15;1305;20,4;53;123
06.10.2022 10:30;1315;20,9;52;133
06.10.2022 10:45;1325;21,4;51;143
06.10.2022 11:00;1325;21,7;50,5;143
06.10.2022 11:15;1320;22;50;143
06.10.2022 11:30;1330;22,25;50;119
06.10.2022 11:45;1320;22,5;50;95
06.10.2022 12:00;1335;22,45;50;122,5
06.10.2022 12:15;1345;22,4;50;150
06.10.2022 12:30;1345;22,65;49,5;116
06.10.2022 12:45;1345;22,9;49;82
06.10.2022 13:00;1345;23,1;48,5;71,5
06.10.2022 13:15;1350;23,3;48;61
06.10.2022 13:30;1340;23,25;48,5;119
06.10.2022 13:45;1350;23,2;49;177
06.10.2022 14:00;1320;23,2;49,5;133
06.10.2022 14:15;1325;23,2;50;89
06.10.2022 14:30;1320;23,55;49;82
06.10.2022 14:45;1330;23,9;48;75
06.10.2022 15:00;1325;23,8;48;44,5
06.10.2022 15:15;1315;23,7;48;14
06.10.2022 15:30;1305;23,4;48,5;20,5
06.10.2022 15:45;1305;23,1;49;27
06.10.2022 16:00;1315;23,1;49;20,5
06.10.2022 16:15;1310;23,1;49;14
06.10.2022 16:30;1320;23,05;49,5;10,5
06.10.2022 16:45;1330;23;50;7
06.10.2022 17:00;1315;22,75;50,5;7
06.10.2022 17:15;1300;22,5;51;7
06.10.2022 17:30;1300;22,25;52;3,5
06.10.2022 17:45;1290;22;53;0
06.10.2022 18:00;1300;21,75;54,5;0
06.10.2022 18:15;1285;21,5;56;0
06.10.2022 18:30;1265;21,25;57;0
06.10.2022 18:45;1260;21;58;0
06.10.2022 19:00;1265;20,65;59,5;0
06.10.2022 19:15;1275;20,3;61;0
06.10.2022 19:30;1270;19,45;66;0
06.10.2022 19:45;1260;18,6;71;0
06.10.2022 20:00;1255;18,3;72,5;0
06.10.2022 20:15;1265;18;74;0
06.10.2022 20:30;1275;17,75;74,5;0
06.10.2022 20:45;1275;17,5;75;0
06.10.2022 21:00;1275;17,2;76,5;0
06.10.2022 21:15;1265;16,9;78;0
06.10.2022 21:30;1275;16,8;78;0
06.10.2022 21:45;1280;16,7;78;0
06.10.2022 22:00;1275;16,6;78,5;0
06.10.2022 22:15;1275;16,5;79;0
06.10.2022 22:30;1270;16,2;80;0
06.10.2022 22:45;1280;15,9;81;0
06.10.2022 23:00;1265;15,7;81,5;0
06.10.2022 23:15;1270;15,5;82;0
06.10.2022 23:30;1265;15,25;83;0
06.10.2022 23:45;1260;15;84;0
07.10.2022 00:00;1260;15;83,5;0
07.10.2022 00:15;1260;15;83;0
07.10.2022 00:30;1260;15,1;83;0
07.10.2022 00:45;1255;15,2;83;0
07.10.2022 01:00;1265;15,15;83,5;0
07.10.2022 01:15;1270;15,1;84;0
07.10.2022 01:30;1265;15,05;84;0
07.10.2022 01:45;1270;15;84;0
07.10.2022 02:00;1260;14,85;84,5;0
07.10.2022 02:15;1270;14,7;85;0
07.10.2022 02:30;1265;14,35;85;0
07.10.2022 02:45;1265;14;85;0
07.10.2022 03:00;1260;13,8;86;0
07.10.2022 03:15;1245;13,6;87;0
07.10.2022 03:30;1265;13,45;87;0
07.10.2022 03:45;1240;13,3;87;0
07.10.2022 04:00;1245;13,3;87;0
07.10.2022 04:15;1245;13,3;87;0
07.10.2022 04:30;1250;13,4;89;0
07.10.2022 04:45;1265;13,5;91;0
07.10.2022 05:00;1260;13,4;92;0
07.10.2022 05:15;1235;13,3;93;0
07.10.2022 05:30;1225;13,3;93;0
07.10.2022 05:45;1225;13,3;93;0
07.10.2022 06:00;1225;13,15;93,5;0
07.10.2022 06:15;1225;13;94;0
07.10.2022 06:30;1250;12,9;94;13,5
07.10.2022 06:45;1230;12,8;94;27
07.10.2022 07:00;1230;12,95;92,5;44
07.10.2022 07:15;1240;13,1;91;61
07.10.2022 07:30;1240;13,35;90;122,5
07.10.2022 07:45;1245;13,6;89;184
07.10.2022 08:00;1245;13,95;87,5;218
07.10.2022 08:15;1250;14,3;86;252
07.10.2022 08:30;1260;14,3;85,5;296,5
07.10.2022 08:45;1240;14,3;85;341
07.10.2022 09:00;1240;14,7;83,5;463,5
07.10.2022 09:15;1255;15,1;82;586
07.10.2022 09:30;1255;15,5;81,5;395
07.10.2022 09:45;1260;15,9;81;204
07.10.2022 10:00;1265;16,05;80,5;310
07.10.2022 10:15;1265;16,2;80;416
07.10.2022 10:30;1190;16,85;78;443
07.10.2022 10:45;1195;17,5;76;470
07.10.2022 11:00;1185;18;73,5;572,5
07.10.2022 11:15;1200;18,5;71;675
07.10.2022 11:30;1205;18,95;68;593
07.10.2022 11:45;1205;19,4;65;511
07.10.2022 12:00;1200;19,45;63,5;542
07.10.2022 12:15;1195;19,5;62;573
07.10.2022 12:30;1185;19,55;62,5;426
07.10.2022 12:45;1200;19,6;63;279
07.10.2022 13:00;1195;19,75;63;439,5
07.10.2022 13:15;1200;19,9;63;600
07.10.2022 13:30;1190;20,55;61;405,5
07.10.2022 13:45;1190;21,2;59;211
07.10.2022 14:00;1195;21,35;57,5;180,5
07.10.2022 14:15;1180;21,5;56;150
07.10.2022 14:30;1190;21,6;55,5;133
07.10.2022 14:45;1190;21,7;55;116
07.10.2022 15:00;1185;21,55;56;228,5
07.10.2022 15:15;1180;21,4;57;341
07.10.2022 15:30;1180;21,3;57,5;303,5
07.10.2022 15:45;1185;21,2;58;266
07.10.2022 16:00;1190;21,1;58,5;225
07.10.2022 16:15;1175;21;59;184
07.10.2022 16:30;1165;20,85;59,5;139,5
07.10.2022 16:45;1155;20,7;60;95
07.10.2022 17:00;1160;20,4;61;61
07.10.2022 17:15;1165;20,1;62;27
07.10.2022 17:30;1165;19,8;63;13,5
07.10.2022 17:45;1170;19,5;64;0
07.10.2022 18:00;1180;19,25;65;0
07.10.2022 18:15;1175;19;66;0
07.10.2022 18:30;1185;18,75;67;0
07.10.2022 18:45;1170;18,5;68;0
07.10.2022 19:00;1175;18,25;68,5;0
07.10.2022 19:15;1170;18;69;0
07.10.2022 19:30;1165;17,85;70;0
07.10.2022 19:45;1165;17,7;71;0
07.10.2022 20:00;1165;17,65;71,5;0
07.10.2022 20:15;1165;17,6;72;0
07.10.2022 20:30;1165;17,5;72,5;0
07.10.2022 20:45;1160;17,4;73;0
07.10.2022 21:00;1160;17,25;73,5;0
07.10.2022 21:15;1165;17,1;74;0
07.10.2022 21:30;1155;17;74,5;0
07.10.2022 21:45;1165;16,9;75;0
07.10.2022 22:00;1165;16,6;76;0
07.10.2022 22:15;1180;16,3;77;0
07.10.2022 22:30;1170;16,05;78,5;0
07.10.2022 22:45;1185;15,8;80;0
07.10.2022 23:00;1180;15,6;80,5;0
07.10.2022 23:15;1195;15,4;81;0
07.10.2022 23:30;1195;15,3;81,5;0
07.10.2022 23:45;1185;15,2;82;0
08.10.2022 00:00;1190;15,1;82,5;0
08.10.2022 00:15;1190;15;83;0
08.10.2022 00:30;1185;14,85;83;0
08.10.2022 00:45;1180;14,7;83;0
08.10.2022 01:00;1175;14,6;83,5;0
08.10.2022 01:15;1175;14,5;84;0
08.10.2022 01:30;1170;14,35;84,5;0
08.10.2022 01:45;1175;14,2;85;0
08.10.2022 02:00;1170;14,05;86;0
08.10.2022 02:15;1175;13,9;87;0
08.10.2022 02:30;1170;13,7;87,5;0
08.10.2022 02:45;1170;13,5;88;0
08.10.2022 03:00;1170;13,45;88;0
08.10.2022 03:15;1170;13,4;88;0
08.10.2022 03:30;1165;13,35;89;0
08.10.2022 03:45;1160;13,3;90;0
08.10.2022 04:00;1165;13,15;91,5;0
08.10.2022 04:15;1165;13;93;0
08.10.2022 04:30;1165;13,1;92,5;0
08.10.2022 04:45;1170;13,2;92;0
08.10.2022 05:00;1160;13,4;91,5;0
08.10.2022 05:15;1155;13,6;91;0
08.10.2022 05:30;1160;13,6;91;0
08.10.2022 05:45;1155;13,6;91;0
08.10.2022 06:00;1155;13,65;91;0
08.10.2022 06:15;1160;13,7;91;0
08.10.2022 06:30;1155;13,75;90,5;7
08.10.2022 06:45;1150;13,8;90;14
08.10.2022 07:00;1155;13,85;89,5;20,5
08.10.2022 07:15;1150;13,9;89;27
08.10.2022 07:30;1150;14;89;41
08.10.2022 07:45;1150;14,1;89;55
08.10.2022 08:00;1145;14,15;88,5;65
08.10.2022 08:15;1150;14,2;88;75
08.10.2022 08:30;1145;14,25;88;92
08.10.2022 08:45;1150;14,3;88;109
08.10.2022 09:00;1145;14,4;87,5;116
08.10.2022 09:15;1145;14,5;87;123
08.10.2022 09:30;1145;14,8;85,5;133
08.10.2022 09:45;1145;15,1;84;143
08.10.2022 10:00;1150;15,65;81;259
08.10.2022 10:15;1145;16,2;78;375
08.10.2022 10:30;1155;16,15;78,5;436,5
08.10.2022 10:45;1145;16,1;79;498
08.10.2022 11:00;1150;16,4;78;402,5
08.10.2022 11:15;1160;16,7;77;307
08.10.2022 11:30;1150;16,9;75,5;457
08.10.2022 11:45;1155;17,1;74;607
08.10.2022 12:00;1155;17,4;73;603,5
08.10.2022 12:15;1160;17,7;72;600
08.10.2022 12:30;1155;17,9;71,5;589,5
08.10.2022 12:45;1180;18,1;71;579
